Account,Allocation,BAL (raw),vlCVX (raw),Voting power (raw),BAL (rescaled),vlCVX (rescaled),Voting power (rescaled),Vote
0xf7287d45e290d11858d113fd0250b1c2c6aab044,43654097836180206116,139239000000000000000,0,0,43654097836180206116,0,0,-
0x8bfa2e0789f3f4d1ef2bdc86c5c7ea3885c1f2b9,43631238716290148716,0,454875811894514640699,0,0,43631238716290148716,0,-
0x34783db4756a552cbcf2bcf8d700706e78334acf,43611592701556347151,139058263647888250000,0,0,43611592701556347151,0,0,-
0x3ba5bb3e8a4e80e17c6e11bceedfca846b8d142a,43599535192400288963,0,454435166771141837216,0,0,43599535192400288963,0,-
0xa27d38893ed767fcd82a9ae55388e9371be8e498,43567089980100355717,138869096255635781745,0,0,43567089980100355717,0,0,-
0xf622101e8f0e955ed714799ad17c21992c8f243b,43458567845309381994,138408072095499875331,0,0,43458567845309381994,0,0,-
0xfd67b884e8811fed23a4f7814acf2d30189f92ca,43442438078431479198,0,452253261349630975019,0,0,43442438078431479198,0,-
0x091bf75b4ba13f29766de57f6f5a9f6364c185dd,43414073503544656774,138219161898341650625,0,0,43414073503544656774,0,0,-
0xf8a3798fded400ebcf15bc463447002a3f5cb403,43409064557035762277,138197899390000000000,0,0,43409064557035762277,0,0,-
0x73314e3162a4c6ecf37d7cfa437e2c9c98dc3dd4,43400156874429022480,0,451666470773451749210,0,0,43400156874429022480,0,-
0xd1b09ad894a777a298f8c4832cd924b247ecead1,43400120189772430024,0,451665961736058534370,0,0,43400120189772430024,0,-
0xf3601cfaa7b7063f29dd39d4c081f191edcfa4a4,43388039364609731763,138108658340947870000,0,0,43388039364609731763,0,0,-
0x70d04384b5c3a466ec4d8cfb8213efc31c6a9d15,43360478833263726983,137991699995306639437,0,0,43360478833263726983,0,0,-
0xbcdb22127f203b89cec7c86d6d55041258c3da64,43350976606140910974,0,450984172720197818762,0,0,43350976606140910974,0,-
0xd99ab8ec724407f94b494bf92b009b57b92f849b,43280004330285088088,0,450000000000000000000,0,0,43280004330285088088,0,-
0xed102a976f15889bfb92db98a02da719d8d5f552,43278089445314485317,137642212778878130000,0,0,43278089445314485317,0,0,-
0xbe2ccd7ab6c4ae3dccb55c1665c3c82ef6d02f3e,43214384906105770767,137372136720000000000,0,0,43214384906105770767,0,0,-
0xb80c367ecd180da06c24f3f297634709d8a7afa5,43204443030485151667,137330000000000000000,0,0,43204443030485151667,0,0,-
0x82d08a607d1905bdf4fa4cb6cad63db72dfb12b4,43188950208875034775,137264343110000000000,0,0,43188950208875034775,0,0,-
0xf866931d5d16a1d9449b90a3084ce5cafb31dea6,43144473381118885413,0,448122086635895300333,0,0,43144473381118885413,0,-
0x985147809e9c0a677e9c9bed656c984be037d373,43139175719817231425,137053457383240263685,0,0,43139175719817231425,0,0,-
0x6517c7975f40ca7f68e618029ff0aa91f8fd021a,43113260803201249871,0,447689884232937401976,0,0,43113260803201249871,0,-
0x06b902875e7d8649cd9cf6cdcc64eb6fd7004d55,43112509200294070411,136940509401757170000,0,0,43112509200294070411,0,0,-
0x0cb58fdea97c1471ac5f72dbbeec027d4836b2db,43053225165635836902,136689491003997763308,0,0,43053225165635836902,0,0,-
0x32ef5f780084d647b21bf997e10d15f699f528be,43033919669400894747,0,446591712478858369195,0,0,43033919669400894747,0,-
0x6a0e6aac3dd1bc20fbf02af889ce7f1dcba738f5,43025244845984715880,136571057714145073130,0,0,43025244845984715880,0,0,-
0x0af2d107d5023b8b11e2c280258f271917b3bc0b,42987184606306691137,136410000000000000000,0,0,42987184606306691137,0,0,-
0xf72832166c8956b964209dc5122fe5f55b44a089,42979292872614912824,136376610872111770000,0,0,42979292872614912824,0,0,-
0x4655c6cd73fa28cccf5c786692cc66fc02fdeea4,42955223456850163188,0,445503133652439714751,0,0,42955223456850163188,0,-
0x840d4a65a363117edf16d687ca337e5a0c34da91,42928178244514484163,0,445129179525077177004,0,0,42928178244514484163,0,-
0xa69a20569d448fb57eb1ed129b604c39f21515c9,42925719173153758845,136150000000000000000,0,0,42925719173153758845,0,0,-
0xfb1e2533f6b43527c21fa183c471cd8a79449f45,42899318320910637681,136038361954975698609,0,0,42899318320910637681,0,0,-
0xbefe4f86f189c1c817446b71eb6ac90e3cb68e60,42894697667173794287,136018825517700000000,0,0,42894697667173794287,0,0,-
0x13f82d7b21955b5d206736510d97fcad1d671216,42815704729896175706,0,443574851018468223174,0,0,42815704729896175706,0,-
0x01712ca1676c850698bd52ed3973d5cdca71fa67,42770345622409912778,0,442948395342152764442,0,0,42770345622409912778,0,-
0x5d7cc5c5c01b5cb7c194f628586e43e733f17c15,42763418269648234116,0,442852740999999980431,0,0,42763418269648234116,0,-
0xac4ea2b905e8e2a4256075eb4b5048f27d5beec9,42762624759072423331,0,442841784368968319541,0,0,42762624759072423331,0,-
0xe07e487d5a5e1098bbb4d259dac5ef83ae273f4e,42754420755219307182,135426059366095196874,0,0,42754420755219307182,0,0,-
0x03ebd01b715f823766066190104484ff4125b732,42753237311425237976,135421061258693242735,0,0,42753237311425237976,0,0,-
0x5ce1b4779557996b1d2f3e1042c1789b7b7a9102,42728408673401560236,0,442369400162846659441,0,0,42728408673401560236,0,-
0xfca88f06adc39d16641d18691e987c840749171d,42727104398162190080,0,442351395950103551513,0,0,42727104398162190080,0,-
0xf48b835a45c0afa87d6e8e032b3651d35b1c9969,42681561856352942641,135118436126380316864,0,0,42681561856352942641,0,0,-
0x821a08770c428fb15b49f562f606f209de535e80,42663669080883522611,135042916400000000000,0,0,42663669080883522611,0,0,-
0x660d981eca5d086246a5bb18df35c1db5b664fc1,42577097485745973415,0,440281923950007524127,0,0,42577097485745973415,0,-
0x0c8ee7dbf8cb1d980c107d3df6357deac7dbe9ef,42553233983208436086,0,439952930575664595381,0,0,42553233983208436086,0,-
0xd152f6ae319147477d0fa0ed8b0388a8a3fcf580,42547778257074895691,134554033765190563799,0,0,42547778257074895691,0,0,-
0x91416b67df74821fc06decf02aace7eb58e91293,42520857858138526808,134440534184560077620,0,0,42520857858138526808,0,0,-
0x073819c205aaef9415d40c66da2b4813b1f83e2d,42506795556313704765,0,439312885055404763079,0,0,42506795556313704765,0,-
0xf653c1c4d825c1600932ef1cc4db1d755e91ed05,42504821552054913525,0,439285683168192974790,0,0,42504821552054913525,0,-
0xd80490fddad5b4d57fed5b649167c6b8259b63e3,42499308819679256999,0,439209719643087680652,0,0,42499308819679256999,0,-
0x79738ea38f5b187d9f5e759ad696c7be5841b721,42498783700093440530,134347484798179700000,0,0,42498783700093440530,0,0,-
0x8ce17ff2c7376e9adfe9c63c47a801097fa6c525,42464376161477453309,0,438728436183650046587,0,0,42464376161477453309,0,-
0x3fdce207699949a409459f8e87d0d309ac7fd342,42450920700523404605,134145782827412550000,0,0,42450920700523404605,0,0,-
0xe5a533bc565cd0ded43e0c0e6001ac85fc2fbe6e,42450730157140654342,134144980000000000000,0,0,42450730157140654342,0,0,-
0xc07145967997f65cd439b32a776ecad3a34a90c7,42425317284774479276,0,438190460154128459180,0,0,42425317284774479276,0,-
0x68c3890d84a28468767ba13ed0872ef63847856d,42404445077473717163,133950000000000000000,0,0,42404445077473717163,0,0,-
0xb6734a7597cfa9ae7e7c6409bbbd4ec2c0a76332,42400034644387879723,0,437842318618628382865,0,0,42400034644387879723,0,-
0xd7dedcf8ffddceed9ad20a41a5f88dc1268b3ad4,42357642618309853333,133752912615203830000,0,0,42357642618309853333,0,0,-
0xa6f3ddbba25e5fc03b83e44df2311133307d820f,42351064720981057121,0,437168200411171255837,0,0,42351064720981057121,0,-
0x888cb0bb0651e28daad409fee13fca03a17ec29c,42349825160448069994,133720000000000000000,0,0,42349825160448069994,0,0,-
0xa781c15f9aeb5b5b34231fd25f21b53da1c60f12,42318503857009368119,133588153148070000000,0,0,42318503857009368119,0,0,-
0x270c1be914aeccc5e9a05581234d833e06ddd5d2,42286936644168825694,133455304050000000000,0,0,42286936644168825694,0,0,-
0xfdf67c68254ba48a20269c3d85ae7caca1fa08cd,42267716099485376446,133374431500000010000,0,0,42267716099485376446,0,0,-
0x6cdcc050e86692625d9a0ff6d9211e6149196794,42256554482275767270,133327473396919685911,0,0,42256554482275767270,0,0,-
0xe90558e78964df67a69866bd1d838c2da2966301,42232115567639951337,133224670737875243276,0,0,42232115567639951337,0,0,-
0x8da7d298558e559d2d7fc95615af8e64b248ebde,42219280994580962840,133170689855193000000,0,0,42219280994580962840,0,0,-
0x90dae5c4182d4685850150718ea63fb6c13c5d53,42173552169532392497,132978403631349399869,0,0,42173552169532392497,0,0,-
0x6a2c364095eb34706c613e1299d2903f492c615f,42163443831194300060,132935908214936150000,0,0,42163443831194300060,0,0,-
0xa9f528625ea9eff55762d7276b1522c929be98ea,42163263407236890146,0,434585344461923625659,0,0,42163263407236890146,0,-
0xca0e896143d2cf65f84c219f35450954b1072997,42162038386593714279,132930000000000000000,0,0,42162038386593714279,0,0,-
0x5d225a0b8734754c1048c1adefa8075d9f0aeb29,42120663851276177070,0,434000000000000000000,0,0,42120663851276177070,0,-
0x8db74cbf57e3cbe793864dfea1cf08a0c99cfa42,42114856557903721068,132731694900000000000,0,0,42114856557903721068,0,0,-
0xb9d450933ee25697721dcd6d3548f000bd221f88,42108474300377494615,0,433832544269206550780,0,0,42108474300377494615,0,-
0x427197b1fb076c110f5d2bae24fb05fed97c0456,42105192167268562287,0,433787458248460268351,0,0,42105192167268562287,0,-
0x352db26da396a4f21a708e371f0f1f6825a9fb6a,42104421010335279618,132687844318580320000,0,0,42104421010335279618,0,0,-
0x8a0ddc6a522e19e6cdd0e379365c68076fe3b983,42087337924956727875,0,433542218533947107062,0,0,42087337924956727875,0,-
0x231100bb8261f7a8a5248e2f7692c8af3501e175,42063353391636418621,0,433212829837310664516,0,0,42063353391636418621,0,-
0x574c4d3c3fb1435e9b88a4ab628dff8bfbe2845e,42047582434006429253,132449070000000000000,0,0,42047582434006429253,0,0,-
0x658a8721a51bd3aabeeba4234f824243cf4ea671,42040570375050734242,0,432899999999999977263,0,0,42040570375050734242,0,-
0x4c09e512b5b8d1eada8fc07ef45406e4623d7fdd,42013662197406453913,0,432530601037447922863,0,0,42013662197406453913,0,-
0x91fbf5b151706da94ff25ce1b5dec22bfa9046d1,42005109135114253149,0,432413200000000017553,0,0,42005109135114253149,0,-
0xa767e5612e14e114e1e76f1d726e15c725394675,42004817777526554323,132269490000000000000,0,0,42004817777526554323,0,0,-
0x7779f9b5851d2800c32dbf9e7bc5f6ef9ba7c301,41999227447160571103,132246019240103052539,0,0,41999227447160571103,0,0,-
0x6193ab7352f01af1914e58db81dc7dc3d8904261,41996696625853999763,132235394038890000000,0,0,41996696625853999763,0,0,-
0x2bd54bc94086999fc02918962abdc5657a378ba3,41990447990287485425,132209161172606400000,0,0,41990447990287485425,0,0,-
0xa1ea629cfb7071fe7015b726be8f18c7a5aab778,41980431684806497117,0,432074517063330688416,0,0,41980431684806497117,0,-
0xd653971fa19ef68bc80becb7720675307bfb3ee6,41964768391734388331,0,431859582354184226460,0,0,41964768391734388331,0,-
0x8485a648b4a5cfa33f727be2f9dc2d79a461c60d,41957833148587361904,0,431764424159176940066,0,0,41957833148587361904,0,-
0x77c2e72268576c563b4f1b81ec33b6e801902363,41954470614592921152,0,431718288851326690292,0,0,41954470614592921152,0,-
0xfb4b5863acf4c891bd06ee1ac10cb9daa26de261,41945999822417867620,132022597535954000000,0,0,41945999822417867620,0,0,-
0x1b3a46de3a5e349b07b5a8b391cb4f1708e70bcc,41943378430662590972,0,431566108401981068710,0,0,41943378430662590972,0,-
0x0be722795469468e04ce572eb77eb5882c94d6f5,41933170546281452573,0,431426072051360051773,0,0,41933170546281452573,0,-
0x009c69b6e6efc580294339eaf4db95d51abb6cf1,41921009534122703144,0,431259256647059942225,0,0,41921009534122703144,0,-
0x217fb2a1c8da2489550d91cf77918353f3559395,41913850835187488997,0,431161066667198099367,0,0,41913850835187488997,0,-
0x8b4c72b9937e4b737b6a839345618b0abc9fbe14,41887637796752166253,0,430801571713661303420,0,0,41887637796752166253,0,-
0x5b0dee4cc3e351b13f8ca6312d0c197d9423523a,41881026116402054527,131750000000000000000,0,0,41881026116402054527,0,0,-
0x7ce96bc30ae8a149c4583105f1b5065a485454f4,41880669476148725039,131748504102659470000,0,0,41880669476148725039,0,0,-
0xa0514effd2cc55e7350aecf5ef793487a92a55b0,41869104955150653780,131700000000000000000,0,0,41869104955150653780,0,0,-
0x76c5480ed39e1494755aa49945b202caa553d7b9,41868358002768658821,131696867273651577839,0,0,41868358002768658821,0,0,-
0xe7cde885ab3100f16250dbf99d5c9d96836c62ac,41833033493666185620,0,430052949654313692918,0,0,41833033493666185620,0,-
0x7404becad09351583443720f8f520f689e93359e,41822812444233285589,131505883918591730000,0,0,41822812444233285589,0,0,-
0xb74125df13cb9194d93d8b62e0db30352f2b8001,41818973611584766559,0,429860242136480110275,0,0,41818973611584766559,0,-
0x89039e9fe8905ff0a0e83cd36a21f49a6feabfdd,41815623706445542496,0,429814330861142025242,0,0,41815623706445542496,0,-
0x5086980d1e667e76ec9146ad6db5a09d69074257,41786833763608939307,131355065759332350000,0,0,41786833763608939307,0,0,-
0x40e318616e5a84f7baf5ca5e1fbad917e86f4bea,41784934814560344307,131347106803031351774,0,0,41784934814560344307,0,0,-
0xe0948c933ff574d58db56f47fbafc27c3348eaed,41744735868845687321,131178651562488820000,0,0,41744735868845687321,0,0,-
0x78ac16b1ce47eb3e49ae0f2cf16b87747eaa9a0d,41735863857242406993,0,428721564721596564596,0,0,41735863857242406993,0,-
0x73bcb145f18a581940974cf622f1a8f5a25289bb,41721920695686684155,131083067742245901854,0,0,41721920695686684155,0,0,-
0xf9fd737d81e8962aadb6be5e82c5c2113ccf88a6,41685267715888720375,130929547120000000000,0,0,41685267715888720375,0,0,-
0xdcfe8871e99e41e664382fe3a7dde423f88c79ff,41683357907903193507,0,428002575999999976375,0,0,41683357907903193507,0,-
0xb76caa6caf9741e1f4ca06dd3777484232a5e448,41680998930531806934,130911670281659470000,0,0,41680998930531806934,0,0,-
0xebe27290d47137ca758ca487538e8c2bb426697b,41630307128626164115,0,427276433205407954574,0,0,41630307128626164115,0,-
0x9b97b2478a461376d1861c13161e2d34ff643bde,41591003440749908293,0,426738655236326735576,0,0,41591003440749908293,0,-
0x9569c89910426acbf95d827a2e23af628c125790,41565231875473550360,0,426386124279578950791,0,0,41565231875473550360,0,-
0x87252907743cd89b9eb8d128cc343e9e053b93a3,41526540549993001150,130265239653615400000,0,0,41526540549993001150,0,0,-
0xdbac39449edcb170f9c23677feb477644b3ced37,41503379586503534426,0,425540340000000014697,0,0,41503379586503534426,0,-
0x858a9fbb8cbaed3fe4dbd183e1122575ce8573ec,41486550574896831733,0,425310288395420400320,0,0,41486550574896831733,0,-
0x69034dcbbc9199160d73039f0d757237694d5d31,41463108676096759098,130000000000000000000,0,0,41463108676096759098,0,0,-
0x8b192f65f9146b408a831634134f0bba472f9645,41459506194226698028,129984940320000000000,0,0,41459506194226698028,0,0,-
0xf634791d5749884a45c14fe0f4fc94e7f05bffaf,41456502256376602134,0,424899606994075440980,0,0,41456502256376602134,0,-
0x1a38590d387cd86d2a1903668bd35bd5bf96e600,41449014331846420589,0,424797282220391707597,0,0,41449014331846420589,0,-
0x4f783a2e8fbdc1949b82e42611b2d84e0eafdb19,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xbe6b4853930625a392514fc97c90a30f1ca44108,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x71bf5e84d2100f4a7ce04777bbf0d6988bac4ef2,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xeb11dae86bb6a20989974ad11e6e58f180736d49,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8d5e42ec973c2ea120f2a214b9b8a31cee21d5b2,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x4759f0a8e950de6f3854e0aea31fbdd7c113e468,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x9b586db15de6579d6c10ed8a3e143d9195878ae1,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xc839be03c5c7bcc74ecb3c32a89acb4127b23929,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xbd1d859c3908e17e4727f6db1f2ee0cb2395b0bc,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x6066ddaa4dd57d4c132c5f7239ccc5c5688bc1ca,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x548f7f9ccc3fd4fbe1f0d865045f3a6be9122fb4,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x58f7de4e3511879317ce729e663a678c471d5052,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x9a6b1831244b35c0ea4fcf7fddae195110ee61db,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x0944dd53d222d84e556dbb03ed0ac7908ba27383,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x0ca768c78f1749d357d661e4424dd868b5aa92ad,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xa9ef698cd4ce86ca798839fcec59a82b24359060,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x55d7398754f8c0a1f28c439be3d82f58add4904e,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xc92dfed19d2af138b9b9d130f1bea195f8bdf935,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xb8bded6fd96f70062bb7238cc645f8cfb86e167a,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xa9a572c3727468507c817c01c5009cb8a845830f,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xf01406f91752e626475f8ff4b9960dfdbea0f999,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x406d237e20ecbf8b5acc5ef7f353eb511f99ff2b,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xa859eb7e559a63907f4acf56f3b6cfebc8ae7598,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x0c48c8223b3f46b0f364284016d938c643e893c3,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x53ab0dc2c0b91921d3e773ba47a5b1b06f5e5d8e,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x7adc8020a5ea28fce11027367d606346b90f6524,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x94aadef197ef93bf39bb577136d2287a61c5e70c,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x1dcf23e95c7a611733c412364fb9fc325afff314,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x4a32a8d3c94c2c09c4d503734448398ea48cf7ce,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x955d6f833b5b0256b6b3e8f926bfd4beee7d2b57,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xe2996f686ade481155546b40e6a8a0fe551b45ea,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8760eb59f11e4917b5ac8787f2b97afd707ab964,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8c6c2f05739ed075b3f4ecde8f1fc0d096ecd10e,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x2d74f0d40d3568ed3251bee631ed9748c925aa1d,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x56ed76a1eaa7afdf91cab2c6852d9decd4be9fcd,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x3fc76a711810768e17fee1452672c1a7fd4110c0,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x22ee9c9e661f57994632a26808a9e34d5d8db0d6,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x56a3d7c4d3d16a1d4632aa17ef48f8734774d410,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8c94c1029a9903ef6a81e9b8da6906cec8796f94,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x1f73ed065d788d40a1a8c27d23cc30a37fae9a53,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xd328f37791c73c812d3a5278b619816a8582f7fc,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xe2a178736118463e048adc9aa441ce1ab2ba1127,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xe9d6c9c071a440cc4e038f6958b70582ac02339a,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x393676741b71f00e0d08ae1502bfc152d7aa28da,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8f71a36103df26b2683112f180d7193907117ca5,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x6ff0a02dcc002e4ecdeca9921e470d8f86ba23e9,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8904c568bb1fa6e3a5175088128fd51bd3951d28,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xaf35c1efccf7ff7663edcec519617b02e57ef37a,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x2d98e6635263c12382f856d2f8310b7e3eef48a2,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xb9e12ea2cb30d61bde58fdbbe4c77887044a6f7f,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x6a2d411005cc0ebec8dc1816888efbcb8abd53a5,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xc1764e047898c5f5c3df18011aac9d9d5e2e65d8,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x156b6c1bc8ff97e718f67e3e7f2dea8fc9748d07,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x07739dfc55e8643960c7cf987d9258c087cab976,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x27c4c57ae80c769d915b49d421d5b1f8ce78625d,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x2e400a4656f01f90bd1e27b3073a741aca0a1aa6,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x39dbc7061ad26e40d48eb5200326dd0756e4957c,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x4ee61d0287083031c7e872741af396923f740660,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x04e0ffa6944a2830dbc5c44ca3b34cd0f437ab7b,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x0fd309c9aeebbe2347a92faa38635d1d1fa80a68,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xa1236717a55245f2e2480447b50c2e1fa1ec42e8,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8a605d149375ba9f2c9e643bd56e86c98644705b,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xaf36b166990fdc4b90dc4cb85e8ae86995533e7b,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x1619f4c7406b73060a77a6a467717cd3be2cb55a,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xdef1d2a2fbf325818009562e6eac977048c1f20a,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x361539aaf8903459b3715c80441b37d6e1ca4058,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xe5a1b002d8d4b08390fb1256b5c2c2d91fb70291,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8667a69b6061b663015d54acc67f52dbd9abc8bb,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x653dc6b502375c474385a0357dec5ba93ffef42d,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x4d8472c5394d119ecb9b7ff373b24e6302f2a8db,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8bdd34a32d57bb4cff903bc470fff8340e7428ab,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x4dbd9dcc02256ffce6c845c6d683f75d9d7d97b2,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xb1015d69c165d283af3166deb003945d6719bb73,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xb9187bc3d48e3407af8e4916f9f878b3115dc06e,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x297dc7fbeb630eb6629e795689575eb5c6330a22,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x2b139292f8e153080467883eddaee6830688ee29,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x309270d08f10198333299a35715db77d3def1774,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xf13ab5d4ccd62e0ef02f206277cd3f667faa1ea8,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x128e1ada868840614621cfe24a5606525bffb2d1,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xb8ade4c49c5c73f1612176d5220e091a8186372c,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x526c3e25672a3e21a1647c399884552279015553,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xb3e52d58eeb5de52fce1970ca611e01f636167d1,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xeee87b5434561ba2bb3c56130983115a4de128c9,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x964642b8191e3b2274f389ae71ef7abd542b0c28,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x8c81a666110815202ce77934723dab7a620065ce,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xe73b7939229f69222f70eb571d04fad5606a501f,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x2d0260c90b85f589faae8ef864ca948966cc4646,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xd06d54580f3ae20382a1bb64e1e263864f4719e9,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xfaf47dfac31b5abf9ba8a6d60be414ef44456ecb,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xee46331a319050486445acf0b1d1dbca09ebacd0,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xd831075f0fdaeb885e31ea233b100e2866ba8b39,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x470a0d41fa097829373bee7ad0ce3d36c18e7b07,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x4b815758b9dab39366d7b8330934c85434ba2b83,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xc73972779443d086d2057b1c099ea417ad42e060,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x627c7fb6b7e522429444aa13bc497ce0d6ae20ef,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xcd76b89a107b16d2ebcd9fe626f9b05245b20a68,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xe220e12cd1ae77050497cc8f184bc0160d4db20d,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xd2f226728a27df5c4012ee3cc80781450c4aba37,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x9be6252e4d12dc7e359cb809c975d53896d36a36,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0x22a09617ab563c1dcdb113dce9a9f36d36f4e1f8,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
0xf33246d99c8528bebc730ead9d8169bb9ff3a446,41427026143961832361,0,0,1000000000000000,0,0,41427026143961832361,N
